2026-03-13 19:52:03.141 | INFO     | nanobot.channels.manager:_init_channels:48 - Telegram channel enabled
2026-03-13 20:03:15.234 | INFO     | nanobot.agent.loop:_run_agent_loop:221 - Tool call: web_search({"query": "SkyClaw purpose technology advantages disadvantages use cases"})
2026-03-13 20:03:18.921 | INFO     | nanobot.agent.loop:_run_agent_loop:221 - Tool call: web_fetch({"url": "https://github.com/nagisanzenin/skyclaw"})
2026-03-13 20:03:28.919 | INFO     | nanobot.agent.loop:_run_agent_loop:221 - Tool call: read_file({"path": "SOUL.md"})
2026-03-13 20:03:31.414 | INFO     | nanobot.agent.loop:_run_agent_loop:221 - Tool call: read_file({"path": "AGENTS.md"})
2026-03-13 20:06:44.831 | DEBUG    | nanobot.agent.memory:maybe_consolidate_by_tokens:314 - Token consolidation idle telegram:1182384125: 35615/65536 via tiktoken
2026-03-13 20:06:44.832 | INFO     | nanobot.agent.loop:_process_message:444 - Response to telegram:1182384125: Dưới đây là bảng so sánh các loại "Claw" mà Su yêu cầu:

| Đặc điểm        | Nanobot (Pi/Nanobot-RS)                    ...
2026-03-13 20:06:45.090 | DEBUG    | nanobot.channels.telegram:_on_message:671 - Telegram message from 1182384125: ?...
2026-03-13 20:06:45.091 | INFO     | nanobot.agent.loop:_process_message:367 - Processing message from telegram:1182384125: ?
2026-03-13 20:09:20.786 | DEBUG    | nanobot.agent.memory:maybe_consolidate_by_tokens:314 - Token consolidation idle telegram:1182384125: 35615/65536 via tiktoken
2026-03-13 23:48:30.046 | INFO     | nanobot.channels.manager:_init_channels:48 - Telegram channel enabled
2026-03-13 23:48:30.089 | INFO     | nanobot.cron.service:_load_store:83 - Cron: jobs.json modified externally, reloading
2026-03-13 23:48:30.129 | INFO     | nanobot.cron.service:start:182 - Cron service started with 4 jobs
2026-03-13 23:48:30.129 | INFO     | nanobot.heartbeat.service:start:119 - Heartbeat started (every 1800s)
2026-03-13 23:48:30.130 | INFO     | nanobot.agent.loop:run:254 - Agent loop started
2026-03-13 23:48:30.130 | INFO     | nanobot.channels.manager:start_all:81 - Starting telegram channel...
2026-03-13 23:48:30.130 | INFO     | nanobot.channels.manager:_dispatch_outbound:109 - Outbound dispatcher started
2026-03-13 23:48:30.155 | INFO     | nanobot.channels.telegram:start:237 - Starting Telegram bot (polling mode)...
2026-03-13 23:48:31.363 | INFO     | nanobot.channels.telegram:start:247 - Telegram bot @claw_rtx2080ti_bot connected
2026-03-13 23:48:31.809 | DEBUG    | nanobot.channels.telegram:start:251 - Telegram bot commands registered
2026-03-13 23:48:32.425 | DEBUG    | nanobot.channels.telegram:_on_message:671 - Telegram message from 1182384125: tôi cần tạo 1 server mem0 nhẹ nhỏ.
chạy với vllm t...
2026-03-13 23:48:32.427 | INFO     | nanobot.agent.loop:_process_message:367 - Processing message from telegram:1182384125: tôi cần tạo 1 server mem0 nhẹ nhỏ.
chạy với vllm tự host tren máy luôn. 

cài vl...
2026-03-13 23:50:46.347 | DEBUG    | nanobot.agent.memory:maybe_consolidate_by_tokens:314 - Token consolidation idle telegram:1182384125: 35615/65536 via tiktoken
